YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2021,1,3,3/1/2021 12:00:00 AM,AA,N679AW,807,PHX,OMA,1955,1954,0.00,0.00,,134.00,1037.00,
2021,1,3,3/1/2021 12:00:00 AM,AA,N680AW,1288,OMA,PHX,0600,0555,0.00,0.00,,131.00,1037.00,
2021,1,3,3/1/2021 12:00:00 AM,AA,N715UW,2784,OMA,PHX,1609,1556,0.00,0.00,,143.00,1037.00,
2021,1,3,3/1/2021 12:00:00 AM,AA,N715UW,2784,PHX,OMA,1047,1044,0.00,0.00,,137.00,1037.00,
2021,1,3,3/1/2021 12:00:00 AM,AS,N403AS,676,SEA,OMA,0900,0910,10.00,0.00,,162.00,1368.00,
2021,1,3,3/1/2021 12:00:00 AM,AS,N403AS,677,OMA,SEA,1505,1500,0.00,0.00,,198.00,1368.00,
2021,1,3,3/1/2021 12:00:00 AM,DL,N946AT,1299,ATL,OMA,2110,2106,0.00,0.00,,121.00,821.00,
2021,1,3,3/1/2021 12:00:00 AM,DL,N995AT,1464,OMA,ATL,0600,0557,0.00,0.00,,106.00,821.00,
2021,1,3,3/1/2021 12:00:00 AM,F9,N213FR,182,DEN,OMA,1644,1636,0.00,0.00,,66.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,F9,N213FR,183,OMA,DEN,2001,1959,0.00,0.00,,70.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,F9,N236FR,2058,LAS,OMA,1155,1150,0.00,0.00,,142.00,1099.00,
2021,1,3,3/1/2021 12:00:00 AM,F9,N236FR,2059,OMA,LAS,1729,1724,0.00,0.00,,144.00,1099.00,
2021,1,3,3/1/2021 12:00:00 AM,G4,237NV,547,AZA,GRI,0650,0647,0.00,0.00,,122.00,905.00,
2021,1,3,3/1/2021 12:00:00 AM,G4,237NV,563,GRI,AZA,1047,1045,0.00,0.00,,116.00,905.00,
2021,1,3,3/1/2021 12:00:00 AM,G4,324NV,83,LAS,OMA,0615,0609,0.00,0.00,,135.00,1099.00,
2021,1,3,3/1/2021 12:00:00 AM,G4,324NV,84,OMA,LAS,1130,1121,0.00,0.00,,140.00,1099.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N201NN,4178,DFW,OMA,1640,1641,1.00,0.00,,80.00,583.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N249NN,3725,DFW,OMA,0855,0850,0.00,0.00,,79.00,583.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N249NN,3725,OMA,DFW,1130,1121,0.00,0.00,,93.00,583.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N262NN,3913,DFW,OMA,1055,1107,12.00,0.00,,76.00,583.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,MQ,N262NN,3913,OMA,DFW,1340,1350,10.00,0.00,,102.00,583.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N284JN,4030,OMA,DFW,0905,0901,0.00,0.00,,101.00,583.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N289MW,3714,OMA,DFW,0723,0717,0.00,0.00,,99.00,583.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,MQ,N300LK,4136,DFW,OMA,1445,1535,50.00,0.00,,83.00,583.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,MQ,N613AE,3742,DFW,GRI,1040,1040,0.00,0.00,,77.00,561.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N613AE,3742,GRI,DFW,1308,1301,0.00,0.00,,90.00,561.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N664MS,3652,DFW,GRI,2050,2048,0.00,0.00,,81.00,561.00,
2021,1,3,3/1/2021 12:00:00 AM,MQ,N693AE,3907,GRI,DFW,0700,0651,0.00,0.00,,96.00,561.00,
2021,1,3,3/1/2021 12:00:00 AM,OH,N590NN,5648,CLT,OMA,1829,1822,0.00,0.00,,141.00,913.00,
2021,1,3,3/1/2021 12:00:00 AM,OH,N595NN,5629,OMA,CLT,0625,0628,3.00,0.00,,134.00,913.00,
2021,1,3,3/1/2021 12:00:00 AM,OH,N615NN,5023,OMA,CLT,1529,1521,0.00,0.00,,122.00,913.00,
2021,1,3,3/1/2021 12:00:00 AM,OH,N615NN,5138,CLT,OMA,1302,1301,0.00,0.00,,139.00,913.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N117SY,4708,DEN,OMA,1342,1338,0.00,0.00,,73.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N117SY,4754,OMA,ORD,1700,1652,0.00,0.00,,69.00,416.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N132SY,4724,DEN,OMA,1001,0959,0.00,0.00,,69.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N132SY,5784,OMA,DEN,1330,1324,0.00,0.00,,69.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N133SY,5357,OMA,ORD,1120,1133,13.00,0.00,,75.00,416.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,OO,N133SY,5570,ORD,OMA,0900,0907,7.00,0.00,,68.00,416.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,OO,N207SY,4730,OMA,DEN,1745,1735,0.00,0.00,,71.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N207SY,5284,ORD,OMA,1411,1403,0.00,0.00,,68.00,416.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N221PS,5131,EAR,ORD,0800,0748,0.00,0.00,,85.00,583.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N251SY,3662,SLC,OMA,1355,1355,0.00,0.00,,116.00,840.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N251SY,3768,OMA,SLC,1850,1839,0.00,0.00,,121.00,840.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N263SY,3646,OMA,SLC,0820,0817,0.00,0.00,,125.00,840.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N283SY,3574,MSP,OMA,2145,2140,0.00,0.00,,45.00,282.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,OO,N287SY,3526,OMA,MSP,0745,0739,0.00,0.00,,54.00,282.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N287SY,3577,MSP,OMA,1045,1044,0.00,0.00,,44.00,282.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N287SY,3631,MSP,OMA,1555,1552,0.00,0.00,,45.00,282.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N287SY,3725,OMA,MSP,1805,1759,0.00,0.00,,60.00,282.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N287SY,3886,OMA,MSP,1315,1309,0.00,0.00,,51.00,282.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N298SY,4125,SLC,OMA,2040,2040,0.00,0.00,,109.00,840.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N435SW,5133,LBF,DEN,1127,1118,0.00,0.00,,38.00,228.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N457SW,5072,ORD,EAR,0930,1001,31.00,0.00,,82.00,583.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N457SW,5091,EAR,DEN,1215,1208,0.00,0.00,,51.00,305.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N471CA,5055,DEN,LBF,1350,1340,0.00,0.00,,37.00,228.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N471CA,5174,LBF,DEN,1632,1623,0.00,0.00,,37.00,228.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N472CA,5093,BFF,DEN,1729,1720,0.00,0.00,,35.00,150.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N472CA,5169,DEN,BFF,1605,1557,0.00,0.00,,31.00,150.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N693BR,5056,DEN,EAR,1806,1757,0.00,0.00,,46.00,305.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N701BR,5086,BFF,DEN,0925,0916,0.00,0.00,,36.00,150.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N856AS,5048,DEN,BFF,2015,2000,0.00,0.00,,29.00,150.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N916EV,5627,DEN,LNK,0951,0949,0.00,0.00,,61.00,423.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N917SW,5911,LNK,DEN,0925,0916,0.00,0.00,,66.00,423.00,
2021,1,3,3/1/2021 12:00:00 AM,OO,N959SW,5062,DEN,LBF,1804,1755,0.00,0.00,,37.00,228.00,
2021,1,3,3/1/2021 12:00:00 AM,UA,N403UA,1952,OMA,DEN,0938,0929,0.00,0.00,,70.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,UA,N836UA,1056,DEN,OMA,1810,1806,0.00,0.00,,67.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N279WN,4782,DEN,OMA,1250,1249,0.00,0.00,,64.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N279WN,4788,OMA,MDW,1720,1714,0.00,0.00,,66.00,423.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N435WN,3441,HOU,OMA,2050,2050,0.00,0.00,,105.00,804.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N443WN,2121,STL,OMA,1110,1117,7.00,0.00,,55.00,342.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N443WN,4180,OMA,DEN,1340,1333,0.00,0.00,,70.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N728SW,115,DEN,OMA,1730,1728,0.00,0.00,,65.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N758SW,2232,OMA,DEN,0740,0739,0.00,0.00,,69.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N760SW,3530,DEN,OMA,1515,1535,20.00,0.00,,69.00,472.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,WN,N760SW,3532,OMA,DEN,1820,1829,9.00,0.00,,71.00,472.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N7731A,4408,OMA,MDW,1045,1039,0.00,0.00,,66.00,423.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N7742B,6003,OMA,ATL,1250,1245,0.00,0.00,,105.00,821.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N7830A,4393,OMA,LAS,0825,0820,0.00,0.00,,144.00,1099.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N7855A,2304,LAS,OMA,1435,1430,0.00,0.00,,141.00,1099.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N8308K,4945,PHX,OMA,2000,2008,8.00,0.00,,134.00,1037.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,WN,N8503A,2910,DAL,OMA,1115,1118,3.00,0.00,,75.00,586.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N8503A,3273,OMA,STL,1410,1403,0.00,0.00,,52.00,342.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N8634A,4416,OMA,PHX,0845,0849,4.00,0.00,,128.00,1037.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N8676A,2840,MDW,OMA,1000,0952,0.00,0.00,,69.00,423.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N8676A,2840,OMA,DAL,1220,1216,0.00,0.00,,92.00,586.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N914WN,1764,ATL,OMA,1535,1532,0.00,0.00,,122.00,821.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N934WN,3237,OMA,HOU,0600,0555,0.00,0.00,,125.00,804.00,
2021,1,3,3/1/2021 12:00:00 AM,WN,N959WN,3426,MDW,OMA,2005,2000,0.00,0.00,,66.00,423.00,
2021,1,3,3/1/2021 12:00:00 AM,YV,N85374,6170,OMA,IAH,1301,1301,0.00,0.00,,117.00,781.00,
2021,1,3,3/1/2021 12:00:00 AM,YV,N85374,6334,IAH,OMA,1005,1000,0.00,0.00,,100.00,781.00,
2021,1,3,3/1/2021 12:00:00 AM,YV,N86334,6179,IAH,OMA,2005,2000,0.00,0.00,,103.00,781.00,
2021,1,3,3/1/2021 12:00:00 AM,YV,N87302,6115,IAH,OMA,1230,1225,0.00,0.00,,102.00,781.00,
2021,1,3,3/1/2021 12:00:00 AM,YV,N87302,6368,OMA,IAH,1551,1543,0.00,0.00,,112.00,781.00,
2021,1,3,3/1/2021 12:00:00 AM,YV,N88327,6241,OMA,IAH,0605,0601,0.00,0.00,,133.00,781.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,YX,N118HQ,4787,OMA,ORD,1101,1055,0.00,0.00,,71.00,416.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N118HQ,4787,ORD,OMA,0835,0826,0.00,0.00,,69.00,416.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N135HQ,4816,OMA,ORD,0600,0554,0.00,0.00,,74.00,416.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N203JQ,5689,DTW,OMA,1952,1950,0.00,0.00,,103.00,651.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N213JQ,5717,ATL,OMA,0910,0919,9.00,0.00,,122.00,821.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N213JQ,5717,OMA,ATL,1126,1116,0.00,0.00,,108.00,821.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N216JQ,5814,DTW,OMA,1420,1417,0.00,0.00,,98.00,651.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N216JQ,5814,OMA,DTW,1635,1628,0.00,0.00,,96.00,651.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N236JQ,5778,ATL,OMA,1253,1245,0.00,0.00,,121.00,821.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N236JQ,5778,OMA,ATL,1513,1509,0.00,0.00,,105.00,821.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N403YX,4792,MIA,OMA,1835,1828,0.00,0.00,,201.00,1393.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N409YX,4830,ORD,OMA,1900,1858,0.00,0.00,,63.00,416.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N418YX,4842,OMA,MIA,0630,0624,0.00,0.00,,162.00,1393.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N644RW,3604,ORD,LNK,2000,1953,0.00,0.00,,67.00,466.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N647RW,3637,ORD,OMA,1950,1942,0.00,0.00,,66.00,416.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N653RW,3514,OMA,ORD,0810,0803,0.00,0.00,,68.00,416.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N657RW,3438,LNK,ORD,0800,0752,0.00,0.00,,73.00,466.00,
2021,1,3,3/1/2021 12:00:00 AM,YX,N867RW,5661,ATL,OMA,1530,1655,85.00,0.00,,120.00,821.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,YX,N867RW,5661,OMA,ATL,1753,1841,48.00,0.00,,103.00,821.00,0.00
2021,1,3,3/1/2021 12:00:00 AM,YX,N872RW,5652,OMA,DTW,0620,0610,0.00,0.00,,82.00,651.00,
2021,1,3,3/2/2021 12:00:00 AM,AA,N667AW,807,PHX,OMA,1955,1947,0.00,0.00,,122.00,1037.00,
2021,1,3,3/2/2021 12:00:00 AM,AA,N679AW,1288,OMA,PHX,0600,0553,0.00,0.00,,143.00,1037.00,
2021,1,3,3/2/2021 12:00:00 AM,AA,N711UW,2784,OMA,PHX,1609,1555,0.00,0.00,,152.00,1037.00,
2021,1,3,3/2/2021 12:00:00 AM,AA,N711UW,2784,PHX,OMA,1047,1039,0.00,0.00,,128.00,1037.00,
2021,1,3,3/2/2021 12:00:00 AM,AS,N273AK,676,SEA,OMA,0900,0859,0.00,0.00,,159.00,1368.00,
2021,1,3,3/2/2021 12:00:00 AM,AS,N273AK,677,OMA,SEA,1505,1452,0.00,0.00,,196.00,1368.00,
2021,1,3,3/2/2021 12:00:00 AM,DL,N946AT,1464,OMA,ATL,0545,0537,0.00,0.00,,105.00,821.00,
2021,1,3,3/2/2021 12:00:00 AM,DL,N949AT,2517,ATL,OMA,1640,1639,0.00,0.00,,121.00,821.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N201NN,4030,OMA,DFW,0905,0858,0.00,0.00,,87.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N262NN,3725,DFW,OMA,0855,0848,0.00,0.00,,92.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N262NN,3725,OMA,DFW,1130,1121,0.00,0.00,,82.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N262NN,4136,DFW,OMA,1445,1441,0.00,0.00,,88.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N278NN,3913,DFW,OMA,1055,1053,0.00,0.00,,87.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N278NN,3913,OMA,DFW,1340,1334,0.00,0.00,,87.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N280NN,4178,DFW,OMA,1640,1636,0.00,0.00,,87.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N300LK,3714,OMA,DFW,0723,0716,0.00,0.00,,91.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N606AE,3742,DFW,GRI,1040,1037,0.00,0.00,,87.00,561.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N606AE,3742,GRI,DFW,1308,1303,0.00,0.00,,83.00,561.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N661JA,3652,DFW,GRI,2050,2042,0.00,0.00,,80.00,561.00,
2021,1,3,3/2/2021 12:00:00 AM,MQ,N664MS,3907,GRI,DFW,0700,0700,0.00,0.00,,80.00,561.00,
2021,1,3,3/2/2021 12:00:00 AM,OH,N590NN,5629,OMA,CLT,0625,0621,0.00,0.00,,126.00,913.00,
2021,1,3,3/2/2021 12:00:00 AM,OH,N601EN,5023,OMA,CLT,1529,1524,0.00,0.00,,121.00,913.00,
2021,1,3,3/2/2021 12:00:00 AM,OH,N601EN,5138,CLT,OMA,1140,1132,0.00,0.00,,132.00,913.00,
2021,1,3,3/2/2021 12:00:00 AM,OH,N611NN,5648,CLT,OMA,1829,1824,0.00,0.00,,137.00,913.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N121SY,4708,DEN,OMA,1342,1336,0.00,0.00,,66.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N121SY,4730,OMA,DEN,1745,1736,0.00,0.00,,82.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N166SY,4646,IAH,OMA,1220,1212,0.00,0.00,,114.00,781.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N166SY,4754,OMA,ORD,1520,1512,0.00,0.00,,69.00,416.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N243SY,3525,OMA,SLC,1820,1819,0.00,0.00,,129.00,840.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N243SY,3631,MSP,OMA,1550,1547,0.00,0.00,,48.00,282.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N244SY,3662,SLC,OMA,1357,1355,0.00,0.00,,107.00,840.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N244SY,3725,OMA,MSP,1804,1800,0.00,0.00,,50.00,282.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N283SY,3646,OMA,SLC,0825,0821,0.00,0.00,,130.00,840.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N295SY,3771,OMA,SLC,1410,1401,0.00,0.00,,131.00,840.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N295SY,3771,SLC,OMA,0954,0951,0.00,0.00,,114.00,840.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N298SY,3526,OMA,MSP,0750,0745,0.00,0.00,,53.00,282.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N303SY,4125,SLC,OMA,1750,1748,0.00,0.00,,101.00,840.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N437SW,5062,DEN,LBF,1804,1754,0.00,0.00,,34.00,228.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N471CA,5627,DEN,LNK,0951,0942,0.00,0.00,,56.00,423.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N607CZ,3574,MSP,OMA,2135,2124,0.00,0.00,,49.00,282.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N615UX,4771,OMA,IAH,1631,1621,0.00,0.00,,121.00,781.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N615UX,5284,ORD,OMA,1411,1407,0.00,0.00,,68.00,416.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N693BR,5088,EAR,ORD,1100,1051,0.00,0.00,,87.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N709BR,5072,ORD,EAR,0930,0920,0.00,0.00,,86.00,583.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N709BR,5091,EAR,DEN,1215,1206,0.00,0.00,,52.00,305.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N800SK,3577,MSP,OMA,1040,1037,0.00,0.00,,45.00,282.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N800SK,3886,OMA,MSP,1250,1246,0.00,0.00,,47.00,282.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N856AS,5086,BFF,DEN,0925,0917,0.00,0.00,,32.00,150.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N877AS,5048,DEN,BFF,2015,2128,73.00,0.00,,26.00,150.00,0.00
2021,1,3,3/2/2021 12:00:00 AM,OO,N916EV,5911,LNK,DEN,0925,0913,0.00,0.00,,68.00,423.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N959SW,5133,LBF,DEN,1127,1117,0.00,0.00,,41.00,228.00,
2021,1,3,3/2/2021 12:00:00 AM,OO,N979SW,5056,DEN,EAR,1806,1759,0.00,0.00,,46.00,305.00,
2021,1,3,3/2/2021 12:00:00 AM,UA,N418UA,1056,DEN,OMA,1810,1807,0.00,0.00,,64.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,UA,N76254,671,OMA,DEN,1330,1318,0.00,0.00,,72.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,UA,N76254,732,DEN,OMA,1001,0952,0.00,0.00,,61.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,UA,N836UA,1952,OMA,DEN,0938,0927,0.00,0.00,,73.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N260WN,2121,STL,OMA,1110,1115,5.00,0.00,,58.00,342.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N260WN,3530,DEN,OMA,1515,1512,0.00,0.00,,60.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N260WN,3532,OMA,DEN,1820,1814,0.00,0.00,,77.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N260WN,4180,OMA,DEN,1340,1333,0.00,0.00,,75.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N286WN,3441,HOU,OMA,2050,2050,0.00,0.00,,110.00,804.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N435WN,4393,OMA,LAS,0825,0819,0.00,0.00,,158.00,1099.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N461WN,3426,MDW,OMA,2005,2016,11.00,0.00,,66.00,423.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N728SW,3237,OMA,HOU,0600,0554,0.00,0.00,,111.00,804.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N7855A,4408,OMA,MDW,1045,1041,0.00,0.00,,65.00,423.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N8308K,4416,OMA,PHX,0845,0854,9.00,0.00,,146.00,1037.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N8552Z,2910,DAL,OMA,1115,1113,0.00,0.00,,88.00,586.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N8552Z,3273,OMA,STL,1410,1405,0.00,0.00,,47.00,342.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N8632A,2840,MDW,OMA,1000,0953,0.00,0.00,,65.00,423.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N8632A,2840,OMA,DAL,1220,1214,0.00,0.00,,81.00,586.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N8678E,4945,PHX,OMA,2000,2000,0.00,0.00,,123.00,1037.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N909WN,2304,LAS,OMA,1435,1435,0.00,0.00,,127.00,1099.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N932WN,115,DEN,OMA,1730,1723,0.00,0.00,,58.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N955WN,4782,DEN,OMA,1250,1241,0.00,0.00,,58.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N955WN,4788,OMA,MDW,1720,1717,0.00,0.00,,68.00,423.00,
2021,1,3,3/2/2021 12:00:00 AM,WN,N959WN,2232,OMA,DEN,0740,0735,0.00,0.00,,73.00,472.00,
2021,1,3,3/2/2021 12:00:00 AM,YV,N85358,6179,IAH,OMA,2005,2004,0.00,0.00,,117.00,781.00,
2021,1,3,3/2/2021 12:00:00 AM,YV,N86334,6241,OMA,IAH,0605,0600,0.00,0.00,,135.00,781.00,0.00
2021,1,3,3/2/2021 12:00:00 AM,YV,N87353,6170,OMA,IAH,1301,1256,0.00,0.00,,111.00,781.00,
2021,1,3,3/2/2021 12:00:00 AM,YV,N87353,6334,IAH,OMA,1005,0958,0.00,0.00,,111.00,781.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N203JQ,5652,OMA,DTW,0625,0618,0.00,0.00,,90.00,651.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N203JQ,5832,DTW,OMA,1925,1921,0.00,0.00,,106.00,651.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N208JQ,5849,ATL,OMA,0920,1013,53.00,0.00,,122.00,821.00,0.00
2021,1,3,3/2/2021 12:00:00 AM,YX,N208JQ,5849,OMA,ATL,1240,1235,0.00,0.00,,106.00,821.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N213JQ,5632,ATL,OMA,2159,2151,0.00,0.00,,117.00,821.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N236JQ,5643,ATL,OMA,1250,1259,9.00,0.00,,116.00,821.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N236JQ,5661,OMA,ATL,1639,1631,0.00,0.00,,107.00,821.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N403YX,4842,OMA,MIA,0510,0500,0.00,0.00,,166.00,1393.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N409YX,4787,OMA,ORD,1400,1348,0.00,0.00,,71.00,416.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N412YX,4830,ORD,OMA,1700,1650,0.00,0.00,,67.00,416.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N423YX,4792,MIA,OMA,2120,2112,0.00,0.00,,192.00,1393.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N635RW,3604,ORD,LNK,1820,1811,0.00,0.00,,72.00,466.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N644RW,3438,LNK,ORD,0620,0614,0.00,0.00,,71.00,466.00,
2021,1,3,3/2/2021 12:00:00 AM,YX,N647RW,3514,OMA,ORD,0630,0630,0.00,0.00,,68.00,416.00,
