YEAR,QUARTER,MONTH,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,WEATHER_DELAY
2021,1,2,2/1/2021 12:00:00 AM,OO,N114SY,4708,DEN,OMA,1358,1351,0.00,0.00,,66.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N114SY,4730,OMA,DEN,1718,1715,0.00,0.00,,79.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N142SY,4755,OMA,DEN,0740,0736,0.00,0.00,,77.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N156SY,4777,ORD,OMA,1825,1821,0.00,0.00,,66.00,416.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,OO,N160SY,4724,DEN,OMA,1125,1130,5.00,0.00,,65.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N160SY,4754,OMA,ORD,1500,1453,0.00,0.00,,73.00,416.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N185SY,3370,SEA,OMA,1535,1533,0.00,0.00,,159.00,1368.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N257SY,4125,SLC,OMA,2040,2056,16.00,0.00,,99.00,840.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N258SY,3577,MSP,OMA,1045,1042,0.00,0.00,,44.00,282.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N258SY,3631,MSP,OMA,1555,1549,0.00,0.00,,45.00,282.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N258SY,3725,OMA,MSP,1805,1803,0.00,0.00,,58.00,282.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N258SY,3886,OMA,MSP,1315,1312,0.00,0.00,,57.00,282.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N278SY,3662,SLC,OMA,1355,1358,3.00,0.00,,105.00,840.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N278SY,3768,OMA,SLC,1850,1841,0.00,0.00,,149.00,840.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N295SY,3646,OMA,SLC,0820,0814,0.00,0.00,,134.00,840.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N302SY,3574,MSP,OMA,2145,2231,46.00,0.00,,49.00,282.00,22.00
2021,1,2,2/1/2021 12:00:00 AM,OO,N304SY,3526,OMA,MSP,0745,0742,0.00,0.00,,56.00,282.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N405SY,3371,OMA,SEA,0830,0830,0.00,0.00,,213.00,1368.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N431SW,5086,BFF,DEN,0730,0720,0.00,0.00,,32.00,150.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N465SW,5911,LNK,DEN,0946,0930,0.00,0.00,,77.00,423.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N618UX,5643,DEN,OMA,1806,1759,0.00,0.00,,65.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N699BR,5091,EAR,DEN,1000,0944,0.00,0.00,,52.00,305.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N868AS,5055,DEN,LBF,1353,1341,0.00,0.00,,35.00,228.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N868AS,5098,LBF,DEN,0800,0755,0.00,0.00,,38.00,228.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N868AS,5174,LBF,DEN,1632,1615,0.00,0.00,,42.00,228.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N909EV,5093,BFF,DEN,1732,1723,0.00,0.00,,35.00,150.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N909EV,5169,DEN,BFF,1607,1551,0.00,0.00,,26.00,150.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N913EV,5062,DEN,LBF,1807,1757,0.00,0.00,,37.00,228.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N920SW,5072,ORD,EAR,0920,0910,0.00,0.00,,96.00,583.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N920SW,5088,EAR,ORD,1232,1221,0.00,0.00,,85.00,583.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N923SW,5056,DEN,EAR,1808,1758,0.00,0.00,,49.00,305.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N925SW,4699,DEN,LNK,1809,1809,0.00,0.00,,59.00,423.00,
2021,1,2,2/1/2021 12:00:00 AM,OO,N957SW,5048,DEN,BFF,2010,2000,0.00,0.00,,26.00,150.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N434WN,3441,HOU,OMA,2050,2045,0.00,0.00,,173.00,804.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,WN,N484WN,2121,STL,OMA,1110,1109,0.00,0.00,,59.00,342.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N484WN,4180,OMA,DEN,1340,1334,0.00,0.00,,74.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N497WN,3426,MDW,OMA,2005,2141,96.00,0.00,,67.00,423.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,WN,N744SW,2232,OMA,DEN,0740,0746,6.00,0.00,,79.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N763SW,4408,OMA,MDW,1045,1044,0.00,0.00,,66.00,423.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N765SW,2304,LAS,OMA,1435,1430,0.00,0.00,,121.00,1099.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N7843A,115,DEN,OMA,1730,1723,0.00,0.00,,60.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N7865A,3530,DEN,OMA,1515,1508,0.00,0.00,,62.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N7865A,3532,OMA,DEN,1820,1814,0.00,0.00,,76.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N8558Z,4945,PHX,OMA,2000,1956,0.00,0.00,,121.00,1037.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N8613K,2910,DAL,OMA,1115,1116,1.00,0.00,,92.00,586.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N8613K,3273,OMA,STL,1410,1405,0.00,0.00,,53.00,342.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N8632A,4416,OMA,PHX,0845,0845,0.00,0.00,,158.00,1037.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N8640D,2840,MDW,OMA,1000,1002,2.00,0.00,,66.00,423.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N8640D,2840,OMA,DAL,1220,1221,1.00,0.00,,76.00,586.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N920WN,4393,OMA,LAS,0935,0929,0.00,0.00,,173.00,1099.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N960WN,3237,OMA,HOU,0600,0615,15.00,0.00,,110.00,804.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N965WN,4782,DEN,OMA,1255,1254,0.00,0.00,,64.00,472.00,
2021,1,2,2/1/2021 12:00:00 AM,WN,N965WN,4788,OMA,MDW,1720,1714,0.00,0.00,,65.00,423.00,
2021,1,2,2/1/2021 12:00:00 AM,YV,N86344,6334,IAH,OMA,1002,0957,0.00,0.00,,125.00,781.00,
2021,1,2,2/1/2021 12:00:00 AM,YV,N86344,6368,OMA,IAH,1527,1526,0.00,0.00,,100.00,781.00,
2021,1,2,2/1/2021 12:00:00 AM,YV,N86372,6241,OMA,IAH,0618,0621,3.00,0.00,,102.00,781.00,
2021,1,2,2/1/2021 12:00:00 AM,YV,N87353,6179,IAH,OMA,1950,2023,33.00,0.00,,144.00,781.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,YX,N131HQ,4830,ORD,OMA,1855,1852,0.00,0.00,,67.00,416.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N207JQ,5778,ATL,OMA,1253,1245,0.00,0.00,,124.00,821.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N207JQ,5778,OMA,ATL,1513,1509,0.00,0.00,,105.00,821.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N212JQ,5661,ATL,OMA,1530,1529,0.00,0.00,,137.00,821.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N212JQ,5661,OMA,ATL,1753,1747,0.00,0.00,,103.00,821.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N219YX,5717,ATL,OMA,0910,0910,0.00,0.00,,125.00,821.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N219YX,5717,OMA,ATL,1126,1121,0.00,0.00,,112.00,821.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N357FC,5652,OMA,DTW,0620,0615,0.00,0.00,,98.00,651.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N402YX,4842,OMA,MIA,0642,0728,46.00,0.00,,155.00,1393.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N417YX,4787,OMA,ORD,1101,1051,0.00,0.00,,74.00,416.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N417YX,4787,ORD,OMA,0837,0829,0.00,0.00,,68.00,416.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N418YX,4792,MIA,OMA,1835,1820,0.00,0.00,,237.00,1393.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,YX,N446YX,4816,OMA,ORD,0600,0555,0.00,0.00,,73.00,416.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N645RW,3514,OMA,ORD,0610,0602,0.00,0.00,,68.00,416.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N656RW,3421,ORD,LNK,1415,1409,0.00,0.00,,76.00,466.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N745YX,3476,ORD,OMA,1430,1422,0.00,0.00,,65.00,416.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N859RW,3438,LNK,ORD,0615,0740,85.00,0.00,,72.00,466.00,0.00
2021,1,2,2/1/2021 12:00:00 AM,YX,N867RW,5814,DTW,OMA,1420,1413,0.00,0.00,,98.00,651.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N867RW,5814,OMA,DTW,1635,1628,0.00,0.00,,98.00,651.00,
2021,1,2,2/1/2021 12:00:00 AM,YX,N869RW,5689,DTW,OMA,1952,2006,14.00,0.00,,97.00,651.00,
2021,1,2,2/2/2021 12:00:00 AM,AA,N668AW,1288,OMA,PHX,0606,0555,0.00,0.00,,151.00,1037.00,
2021,1,2,2/2/2021 12:00:00 AM,AA,N668AW,807,PHX,OMA,2009,1956,0.00,0.00,,115.00,1037.00,
2021,1,2,2/2/2021 12:00:00 AM,AA,N776XF,2784,OMA,PHX,1559,1552,0.00,0.00,,165.00,1037.00,
2021,1,2,2/2/2021 12:00:00 AM,AA,N776XF,2784,PHX,OMA,1039,1049,10.00,0.00,,124.00,1037.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N608AT,1299,ATL,OMA,2110,2105,0.00,0.00,,133.00,821.00,
2021,1,2,2/2/2021 12:00:00 AM,DL,N991AT,1464,OMA,ATL,0600,0555,0.00,0.00,,97.00,821.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N207AN,3725,DFW,OMA,0855,0924,29.00,0.00,,88.00,583.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N207AN,3725,OMA,DFW,1130,1130,0.00,0.00,,82.00,583.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N207AN,4136,DFW,OMA,1445,1437,0.00,0.00,,86.00,583.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N259NN,3913,DFW,OMA,1055,1047,0.00,0.00,,95.00,583.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N259NN,3913,OMA,DFW,1341,1331,0.00,0.00,,82.00,583.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N260NN,4030,OMA,DFW,0905,0855,0.00,0.00,,82.00,583.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N261NN,4178,DFW,OMA,1640,1635,0.00,0.00,,93.00,583.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N302RN,3714,OMA,DFW,0723,0719,0.00,0.00,,85.00,583.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N623AE,3907,GRI,DFW,0700,,,1.00,B,,561.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N662EH,3652,DFW,GRI,2130,,,1.00,B,,561.00,
2021,1,2,2/2/2021 12:00:00 AM,MQ,N687JS,3742,DFW,GRI,1035,1314,159.00,0.00,,101.00,561.00,159.00
2021,1,2,2/2/2021 12:00:00 AM,MQ,N687JS,3742,GRI,DFW,1303,1552,169.00,0.00,,76.00,561.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,OH,N547NN,5629,OMA,CLT,0625,0620,0.00,0.00,,120.00,913.00,
2021,1,2,2/2/2021 12:00:00 AM,OH,N591NN,5648,CLT,OMA,1829,1822,0.00,0.00,,145.00,913.00,
2021,1,2,2/2/2021 12:00:00 AM,OH,N604NN,5023,OMA,CLT,1527,1520,0.00,0.00,,114.00,913.00,
2021,1,2,2/2/2021 12:00:00 AM,OH,N604NN,5138,CLT,OMA,1140,1130,0.00,0.00,,148.00,913.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N140SY,4724,DEN,OMA,1125,1120,0.00,0.00,,65.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N140SY,4754,OMA,ORD,1500,1449,0.00,0.00,,68.00,416.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N143SY,5643,DEN,OMA,1806,1759,0.00,0.00,,63.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N156SY,5338,OMA,DEN,0932,0926,0.00,0.00,,76.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N166SY,4777,ORD,OMA,1825,1821,0.00,0.00,,69.00,416.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N182SY,3370,SEA,OMA,1535,1533,0.00,0.00,,163.00,1368.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N185SY,3371,OMA,SEA,0830,0830,0.00,0.00,,220.00,1368.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N246SY,3662,SLC,OMA,1750,1744,0.00,0.00,,98.00,840.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N257SY,3526,OMA,MSP,0745,0752,7.00,0.00,,53.00,282.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N258SY,3631,MSP,OMA,1555,1551,0.00,0.00,,48.00,282.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N258SY,3725,OMA,MSP,1805,1759,0.00,0.00,,56.00,282.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N272SY,3574,MSP,OMA,2145,2122,0.00,0.00,,44.00,282.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N296SY,3577,MSP,OMA,1045,1043,0.00,0.00,,49.00,282.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N296SY,3886,OMA,MSP,1315,1311,0.00,0.00,,57.00,282.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N302SY,3646,OMA,SLC,0820,0826,6.00,0.00,,135.00,840.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N454SW,5056,DEN,EAR,1808,1759,0.00,0.00,,,305.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N465SW,5048,DEN,BFF,2010,1959,0.00,0.00,,26.00,150.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N618UX,4730,OMA,DEN,1718,1715,0.00,0.00,,80.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N910EV,4699,DEN,LNK,1809,1756,0.00,0.00,,61.00,423.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N913EV,5098,LBF,DEN,0800,0749,0.00,0.00,,40.00,228.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N923SW,5062,DEN,LBF,1807,1802,0.00,0.00,,39.00,228.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N923SW,5091,EAR,DEN,1000,0954,0.00,0.00,,52.00,305.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N925SW,5911,LNK,DEN,0946,0940,0.00,0.00,,68.00,423.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N953SW,5072,ORD,EAR,0920,0931,11.00,0.00,,,583.00,
2021,1,2,2/2/2021 12:00:00 AM,OO,N953SW,5088,EAR,ORD,1232,1416,104.00,0.00,,84.00,583.00,86.00
2021,1,2,2/2/2021 12:00:00 AM,OO,N957SW,5086,BFF,DEN,0730,0721,0.00,0.00,,35.00,150.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N211WN,2304,LAS,OMA,1435,1435,0.00,0.00,,125.00,1099.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N245WN,2121,STL,OMA,1110,1105,0.00,0.00,,65.00,342.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N245WN,4180,OMA,DEN,1340,1333,0.00,0.00,,76.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N279WN,4782,DEN,OMA,1255,1255,0.00,0.00,,60.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N279WN,4788,OMA,MDW,1720,1713,0.00,0.00,,68.00,423.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N290WN,3441,HOU,OMA,2050,2044,0.00,0.00,,128.00,804.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N417WN,3426,MDW,OMA,2005,1956,0.00,0.00,,65.00,423.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N434WN,3237,OMA,HOU,0600,0600,0.00,0.00,,106.00,804.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N497WN,4393,OMA,LAS,0935,0930,0.00,0.00,,171.00,1099.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N765SW,4408,OMA,MDW,1045,1144,59.00,0.00,,62.00,423.00,0.00
2021,1,2,2/2/2021 12:00:00 AM,WN,N7731A,115,DEN,OMA,1730,1726,0.00,0.00,,65.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N7843A,2232,OMA,DEN,0740,0734,0.00,0.00,,74.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N7848A,3530,DEN,OMA,1515,1505,0.00,0.00,,59.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N7848A,3532,OMA,DEN,1820,1817,0.00,0.00,,76.00,472.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N8525S,4945,PHX,OMA,2000,1952,0.00,0.00,,121.00,1037.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N8545V,2910,DAL,OMA,1115,1112,0.00,0.00,,93.00,586.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N8545V,3273,OMA,STL,1410,1403,0.00,0.00,,50.00,342.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N8558Z,4416,OMA,PHX,0845,0838,0.00,0.00,,151.00,1037.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N8568Z,2840,MDW,OMA,1000,1001,1.00,0.00,,70.00,423.00,
2021,1,2,2/2/2021 12:00:00 AM,WN,N8568Z,2840,OMA,DAL,1220,1216,0.00,0.00,,80.00,586.00,
2021,1,2,2/2/2021 12:00:00 AM,YV,N87353,6241,OMA,IAH,0618,0615,0.00,0.00,,101.00,781.00,
2021,1,2,2/2/2021 12:00:00 AM,YV,N87364,6179,IAH,OMA,1950,1945,0.00,0.00,,119.00,781.00,
2021,1,2,2/2/2021 12:00:00 AM,YV,N89308,6334,IAH,OMA,1002,0951,0.00,0.00,,118.00,781.00,
2021,1,2,2/2/2021 12:00:00 AM,YV,N89308,6368,OMA,IAH,1527,1520,0.00,0.00,,99.00,781.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N126HQ,4830,ORD,OMA,1700,1704,4.00,0.00,,64.00,416.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N131HQ,4787,OMA,ORD,1400,1353,0.00,0.00,,68.00,416.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N204JQ,5814,DTW,OMA,1630,1625,0.00,0.00,,97.00,651.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N211JQ,5661,ATL,OMA,1530,1522,0.00,0.00,,135.00,821.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N211JQ,5661,OMA,ATL,1753,1747,0.00,0.00,,99.00,821.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N213JQ,5717,ATL,OMA,0910,0902,0.00,0.00,,141.00,821.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N213JQ,5717,OMA,ATL,1126,1120,0.00,0.00,,102.00,821.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N241JQ,5778,ATL,OMA,1253,1250,0.00,0.00,,138.00,821.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N241JQ,5778,OMA,ATL,1513,1511,0.00,0.00,,100.00,821.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N413YX,4792,MIA,OMA,2135,2125,0.00,0.00,,210.00,1393.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N418YX,4842,OMA,MIA,0510,0501,0.00,0.00,,153.00,1393.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N636RW,3476,ORD,OMA,1430,1419,0.00,0.00,,68.00,416.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N645RW,3421,ORD,LNK,1415,1406,0.00,0.00,,74.00,466.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N656RW,3438,LNK,ORD,0615,0608,0.00,0.00,,77.00,466.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N745YX,3514,OMA,ORD,0610,0604,0.00,0.00,,70.00,416.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N858RW,3445,ORD,LNK,0850,0847,0.00,0.00,,73.00,466.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N858RW,3516,LNK,ORD,1110,1055,0.00,0.00,,77.00,466.00,
2021,1,2,2/2/2021 12:00:00 AM,YX,N869RW,5652,OMA,DTW,0620,0621,1.00,0.00,,92.00,651.00,
2021,1,2,2/3/2021 12:00:00 AM,AA,N651AW,807,PHX,OMA,2009,2010,1.00,0.00,,117.00,1037.00,
2021,1,2,2/3/2021 12:00:00 AM,AA,N668AW,1288,OMA,PHX,0606,0558,0.00,0.00,,153.00,1037.00,
2021,1,2,2/3/2021 12:00:00 AM,AA,N767UW,2784,OMA,PHX,1559,1552,0.00,0.00,,175.00,1037.00,
2021,1,2,2/3/2021 12:00:00 AM,AA,N767UW,2784,PHX,OMA,1039,1030,0.00,0.00,,114.00,1037.00,
2021,1,2,2/3/2021 12:00:00 AM,DL,N608AT,1464,OMA,ATL,0600,0556,0.00,0.00,,97.00,821.00,
2021,1,2,2/3/2021 12:00:00 AM,DL,N982AT,1299,ATL,OMA,2110,2105,0.00,0.00,,138.00,821.00,
2021,1,2,2/3/2021 12:00:00 AM,MQ,N207AN,3714,OMA,DFW,0723,0719,0.00,0.00,,87.00,583.00,
2021,1,2,2/3/2021 12:00:00 AM,MQ,N254NN,3913,DFW,OMA,1055,1049,0.00,0.00,,92.00,583.00,
2021,1,2,2/3/2021 12:00:00 AM,MQ,N254NN,3913,OMA,DFW,1341,1333,0.00,0.00,,94.00,583.00,
